Date,Solar Power (kW),Wind Power (kW),Solar Irradiance (W/m²),Wind Speed (m/s),Cloud Cover (%),Temperature (°C),Maintenance Downtime (hrs)
2023-01-02 22:00:00,674.8195391912113,353.70461950825114,241.76683257438026,8.240699830754343,7.899747221259412,28.615415153835514,0
2023-01-02 23:00:00,825.614381397732,356.1396860222306,239.80431755168098,9.44091379015214,65.82725997166149,14.954148195997632,0
2023-01-03 00:00:00,789.9932460064362,291.0017756431715,311.26283409918,6.282827548740029,67.16962847722998,,0
2023-01-03 01:00:00,589.4300002994489,396.6657836646742,331.4680316714446,11.391031638499713,16.939392235987903,20.718473663873556,2
2023-01-03 02:00:00,774.9316698087282,327.6054344727814,285.04654573849723,3.9056662296730575,59.631823408543084,24.31426560016362,0
2023-01-03 03:00:00,728.4741174579272,368.8819478517722,333.96469099911747,10.910818964344058,60.69714279612337,14.70487392729437,0
2023-01-03 04:00:00,664.5543847984695,391.6338513422758,264.4931696581309,7.909628943149676,47.7978146354054,,0
2023-01-03 05:00:00,758.3002889072434,366.8730003402411,194.26532004631324,10.005159628543188,95.32458075288741,15.376180394198755,0
2023-01-03 06:00:00,842.5024254412801,348.0642645077476,278.8049463833702,8.727680868585226,10.816318029849958,19.32590069368772,0
2023-01-03 07:00:00,844.7088155744474,382.619592329125,303.16160732565504,8.692068821821604,40.662566870292,14.317857767570725,0
2023-01-03 08:00:00,,324.7084403890203,286.20800200517715,9.108508952053041,88.2920772253161,17.32512515871581,0
2023-01-03 09:00:00,690.1136808233914,403.28526730050555,242.06983681702573,9.618108578175557,38.631401745960936,14.825855247527286,0
2023-01-03 10:00:00,737.735118743386,341.2621193140901,209.2175512060591,7.34233834682552,42.46396090053349,15.225087093719848,0
2023-01-03 11:00:00,834.7022926030385,410.2783754700132,274.2955597816051,10.069598261052473,66.82738804369527,23.86128280311357,0
2023-01-03 12:00:00,724.5239705067146,376.8583138709648,344.8827885824872,5.8310587528424325,66.55635495795819,19.781055403102602,1
2023-01-03 13:00:00,762.8390383189603,379.00180237185754,362.8098719706841,7.989338853347751,2.2901958438765413,29.97075531872896,0
2023-01-03 14:00:00,669.0593372028586,352.264010271262,359.3856692069228,9.671939848544554,45.56974261129538,18.908784253814634,0
2023-01-03 15:00:00,609.981599213219,342.27921096545145,259.20452324257235,9.990035159231779,33.351184469840945,16.07100396255013,0
2023-01-03 16:00:00,802.4099241486607,326.09740763283673,242.3146838184818,8.921577696522801,62.76952471467862,17.378674972986047,0
2023-01-03 17:00:00,898.0398682315797,385.1232828595904,324.83173074899474,7.213215124088529,55.57023156952715,19.22808154869477,0
2023-01-03 18:00:00,758.6764881319148,373.79396276903435,331.75500057989626,9.793415556737408,65.08616271136978,21.559661974166794,0
2023-01-03 19:00:00,860.3575299192149,328.5398319493653,320.0084802600249,6.661267521762493,65.3767386506004,17.998316013261256,0
2023-01-03 20:00:00,735.8120206488193,390.96952749647727,199.29683628811182,11.502818147497821,25.487186130763362,13.557511763075947,0
2023-01-03 21:00:00,663.8159099174009,390.62902888629753,256.65577075582667,7.830658205000671,24.646476456918485,24.668429786111552,0
2023-01-03 22:00:00,785.397340793692,352.4734902443331,298.5155604857011,4.920748611588079,37.028239502315316,26.094449001350718,1
2023-01-03 23:00:00,915.9841115123576,349.16532587860036,324.36090973152136,5.610633063966896,24.1958460536694,17.87088261737354,0
2023-01-04 00:00:00,765.600080154067,379.9132650280497,338.36536813012435,8.087287273759175,68.2808077818667,27.429689330010447,0
2023-01-04 01:00:00,910.0707036384517,368.10548665909533,307.212676114102,8.279650542652107,60.28659752244591,17.476021451437756,0
2023-01-04 02:00:00,496.2950847544815,408.3603359855805,316.5391903269118,11.939313369902191,21.63870066420501,25.212796462317492,0
2023-01-04 03:00:00,834.31188689655,345.7645807499127,304.2432729180552,5.923001324771548,88.41048087996913,15.251356903852498,0
2023-01-04 04:00:00,775.8451911792791,360.69121718491783,334.2809687109241,8.078924398607862,46.0662615071135,31.86713453986602,0
2023-01-04 05:00:00,727.920906240686,361.3165989409631,315.64328257454554,5.881157185835887,12.705322329166634,11.207752632108303,0
2023-01-04 06:00:00,760.8195191547325,360.88917668940957,303.2868830023644,7.014690293573193,21.296558809158206,14.49862907304907,0
2023-01-04 07:00:00,544.5338885614761,367.1618002358438,286.58156004313093,11.367944060138676,53.98505631303454,30.989663459105373,0
2023-01-04 08:00:00,730.0650968423108,353.04331767022563,304.06457125212404,5.727327553688019,33.84240164555949,11.441944281241968,0
2023-01-04 09:00:00,797.8260416221565,379.06207104040163,324.22956894196375,9.174084848135667,85.12219365944684,18.763022120705504,0
2023-01-04 10:00:00,904.4762891966031,386.1043618154066,313.3737694449031,8.785814718028783,49.47354074021702,17.35795094976085,0
2023-01-04 11:00:00,707.6936386312666,356.2941746320508,319.0413209172627,7.951657147283583,91.52948004344037,20.155460563377044,0
2023-01-04 12:00:00,702.7186862444609,394.6447524445153,367.1360930675593,9.038873246383474,10.182648093835478,21.274324567056087,0
2023-01-04 13:00:00,706.453393710211,334.8611464028153,313.2581961373294,5.679959236113422,66.85931329947582,18.806192860061344,0
2023-01-04 14:00:00,825.3152487583784,414.7466513217533,267.5500739763421,11.312645015607115,88.5784852352689,23.70332168477528,0
2023-01-04 15:00:00,804.9652806158227,384.70657499162087,344.18033929970846,11.849690990247042,29.29304755572203,27.059621697412904,0
2023-01-04 16:00:00,662.8690211815732,349.2282828998835,231.69008311655412,8.094209395518627,13.568759631528804,17.09498580208931,1
2023-01-04 17:00:00,774.2914087928534,426.4275088762406,245.92933096303562,12.846212261227109,45.6644737978198,11.062713215002091,0
2023-01-04 18:00:00,768.1039365528057,341.9700501243251,316.79236323600344,7.201944136900159,96.13342263276174,16.62782990706557,0
2023-01-04 19:00:00,859.7744157479534,434.08593128723624,325.81983338932895,8.80086398771256,63.34619255033205,21.49931410808685,0
2023-01-04 20:00:00,648.6684100246648,405.5349414465269,237.74743882480024,10.863778127549027,64.39769710302393,20.81026331145432,0
2023-01-04 21:00:00,707.6633483155545,351.4714259478336,280.8591259506625,7.0819910795541805,67.15012545305886,24.410096162669095,0
2023-01-04 22:00:00,695.6370888812928,356.8698526928425,269.6958083890171,5.236901882241123,3.9761375593790893,29.316408025157713,0
2023-01-04 23:00:00,591.4815971147482,313.24905695599324,275.66618385592017,4.776565868762292,44.564980132439246,21.058276149282797,0
2023-01-05 00:00:00,803.2019721132813,428.8107864227095,347.17988881364727,12.121653127805317,7.757201044170959,17.96704392063049,1
2023-01-05 01:00:00,793.7681638066701,376.18037405479623,335.32527317736265,6.941950698722445,31.585882937195375,16.36527218041316,0
2023-01-05 02:00:00,750.0332911679034,393.79509703268235,299.04389100731464,7.628526473163003,82.15990243368775,19.06706195127027,0
2023-01-05 03:00:00,712.8922384846121,324.4242430607874,272.7019036442536,5.774471843357891,65.62699497270292,24.256352820416375,0
2023-01-05 04:00:00,574.721684039455,342.18859853011725,232.51751648899295,9.896678558658376,99.55726987353151,16.98124419600561,0
2023-01-05 05:00:00,743.4400911930129,325.96797420709765,371.00924693909747,6.43688028155083,17.21544243726769,22.982426882619166,0
2023-01-05 06:00:00,730.531395854446,341.62963453525697,329.6056950142459,7.017473944677356,39.705423618542326,14.577288221836762,0
2023-01-05 07:00:00,652.1055454760096,415.91056698154165,264.666544796343,8.599040838832321,80.96402163229345,19.906917850334693,0
2023-01-05 08:00:00,751.8614162740214,404.4732528965868,335.9799748812446,5.871908145508855,21.56916023934241,12.254132162609539,0
2023-01-05 09:00:00,788.6494951670882,366.6720343167008,296.4888189712687,7.64283546097155,15.3721846329125,17.161858219671387,0
2023-01-05 10:00:00,931.4408524994944,388.2297205982892,285.64452475688284,10.80441917900654,42.7612556993826,27.389832111741292,0
2023-01-05 11:00:00,778.3380694904239,357.97166360377673,321.7605764144801,8.856508795033726,38.37264901575015,21.302721470800435,0
2023-01-05 12:00:00,757.2175828244583,387.255366922559,262.9250875043638,8.261084584856716,98.02059409033515,19.333336322675052,0
2023-01-05 13:00:00,733.9614954356305,429.85854651668865,282.8121740244945,8.42972941892773,45.62515290266508,21.352004830110765,0
2023-01-05 14:00:00,561.1594050750845,405.6966353837827,306.0730532099773,7.221729808046873,86.09463431027535,22.572043412590958,0
2023-01-05 15:00:00,734.862332632948,433.9661553409393,275.0274403557393,11.99230463950985,88.79655192338896,21.621778276895284,0
2023-01-05 16:00:00,772.7501512507907,377.3597438904001,333.4542605133762,6.375685738931866,15.787171409440926,21.142259932106196,0
2023-01-05 17:00:00,1043.050873840485,389.0916303945678,393.453325183913,8.42185232392786,71.53048012484547,15.01331829862971,0
2023-01-05 18:00:00,711.9064502067092,360.78560252326594,262.2850933696429,8.230051132685615,27.760713921140333,12.605514792475908,0
2023-01-05 19:00:00,738.5266018257602,357.98261403410464,216.7437351847978,10.01752501426627,9.473896826262951,23.63353138487098,0
2023-01-05 20:00:00,696.4853188425691,381.34286666370036,199.9129916261869,10.20634787758728,87.47049111015869,13.456604442477218,0
2023-01-05 21:00:00,629.3704927006722,371.933622541865,292.4765929252509,7.935962391025859,29.243304096335144,21.826515373750784,0
2023-01-05 22:00:00,847.7031666983476,322.1081234683779,266.8417704936909,8.5813329862261,34.53656701908101,25.038853818355935,0
2023-01-05 23:00:00,830.3898157953544,361.8859837649585,310.39302505335405,8.657069507827897,32.398903651934,14.846460775555794,0
2023-01-06 00:00:00,832.4181365049571,289.6830068185154,306.62988360130504,3.455716688858786,20.029542295336988,16.718343612149297,0
2023-01-06 01:00:00,618.9808333551737,358.5392533501545,219.8391576692952,4.822020795044449,43.450338202862405,19.23213809914128,0
2023-01-06 02:00:00,844.9073353565748,331.31128468852506,209.2558085259297,6.789872618556059,42.82928208024397,15.564497561698943,0
2023-01-06 03:00:00,617.2132247294243,358.518446999558,314.79666201730475,6.8768026472462624,40.875162571118295,15.48504384324153,0
2023-01-06 04:00:00,812.0714302480259,314.91755334031586,306.7714417359978,5.6014351560717355,91.62977471565793,17.33374393840357,0
2023-01-06 05:00:00,958.4001126218341,422.8264417739658,278.70910008167243,9.499165142747259,33.97516286958113,16.145746802428462,0
2023-01-06 06:00:00,609.5177778586236,308.9234708919777,217.1428207433848,8.004236842034945,3.0378908344156685,22.431398425982916,0
2023-01-06 07:00:00,705.1550086088475,369.88513092524806,323.5695631382495,7.570610905226325,17.84370062407763,20.391205833407707,0
2023-01-06 08:00:00,791.7626251443628,296.4629750243201,363.5949772711972,5.4876894509852265,72.14970765734738,12.766922935165569,0
2023-01-06 09:00:00,706.6019955938531,343.7329337682245,313.8991220109461,7.9109102715104225,59.08586063145111,28.64057015832284,0
2023-01-06 10:00:00,573.7468096292602,313.5557165582287,257.6263054717468,2.7466304880027765,95.17348037411855,18.508006783087787,2
2023-01-06 11:00:00,757.9701016198815,364.3053952910541,302.22760827855757,7.674087378388318,69.44351071908832,19.653899042694572,2
2023-01-06 12:00:00,609.6167766040473,368.0454891766833,231.69429595331576,8.126367337615513,19.424167339871133,17.383230375417014,0
2023-01-06 13:00:00,823.808260909488,369.2945844833608,352.89803569193964,8.483829968642997,12.064421862730313,19.94484190517911,0
2023-01-06 14:00:00,660.1036849398581,309.3664474418769,304.0922167264769,4.8717964730414405,52.075977531447684,15.467180696202966,0
2023-01-06 15:00:00,860.7895177079232,359.4785456088309,211.5921544123384,8.44963347338295,66.52627361423423,13.232532159249748,0
2023-01-06 16:00:00,664.1578117552842,340.0242056557424,284.96628197781587,5.917137460270915,16.56367379685364,18.338806257188953,0
2023-01-06 17:00:00,729.3763861352883,349.5152258245856,323.16507551171156,6.375060335415332,60.169301038271826,27.172292117545467,1
2023-01-06 18:00:00,823.0255312125789,372.29202409990944,283.34761895122386,9.43586277164533,86.50286839296575,22.81575632654671,0
2023-01-06 19:00:00,620.0161753206,422.0737976643943,286.2052139279913,12.028227446719487,72.75689280930445,26.09118464778369,0
2023-01-06 20:00:00,742.1359382842311,363.7325948482477,238.77988964763642,8.10271751760536,66.41910808818075,17.12456052327197,0
2023-01-06 21:00:00,894.8778001052842,349.6016804235096,328.3270493540828,6.365809082719536,78.93310545099244,15.917558458757288,0
2023-01-06 22:00:00,573.0399465433987,352.19764906852026,267.5765399990431,8.377340895019998,10.408270905373096,17.424033427690116,4
2023-01-06 23:00:00,714.5522514281046,347.11113591921605,192.17773114974835,9.878058314998292,20.383145581119443,22.568773308477844,0
2023-01-07 00:00:00,766.7068451580826,376.9446298070946,281.4371314664803,9.24199513174547,3.8099497025789075,25.10089997667532,0
2023-01-07 01:00:00,852.7110300669899,450.98944933582885,349.0574857785177,13.486225744927491,14.49779454267568,18.61766174996428,0
2023-01-07 02:00:00,616.6316927471931,358.91289610768484,280.65352767000263,6.569324861810666,91.31823426695264,12.977565160938095,0
2023-01-07 03:00:00,661.4039633196604,340.42362192960803,386.899249256176,8.504462959838596,22.21449279173131,24.870596881024053,0
2023-01-07 04:00:00,812.9183552754026,415.32437041058796,321.44839742742585,11.097835906836407,66.20972163458629,25.549381759667074,0
2023-01-07 05:00:00,788.1674213803277,379.5734832742178,316.9379081140183,10.972318474037063,69.15672491353784,22.557019554357915,0
2023-01-07 06:00:00,771.8393283866475,342.3418714515868,293.58008670411954,4.099844146951239,64.5325459419588,27.143865820759217,0
2023-01-07 07:00:00,782.9376657555903,348.77278221998137,296.5856896117855,7.993284759920037,55.392104873586334,10.420577724533423,0
2023-01-07 08:00:00,675.4119369641633,400.1934190794609,286.8288182440248,10.9690415316974,48.61303474468118,15.382794541935265,0
2023-01-07 09:00:00,765.6686349140372,402.16175027691816,284.8865303958737,13.781285980798275,41.99208417808416,20.10332109103922,0
2023-01-07 10:00:00,792.5789263815468,359.18815334857214,326.54335810335743,9.407591767501637,91.68986966182847,14.711390920527949,0
2023-01-07 11:00:00,655.169077452599,305.55858368086393,253.20843851047172,7.264273412607032,0.95143608771453,24.58696830883585,0
2023-01-07 12:00:00,909.6801053963692,355.0819920937528,246.205308563787,5.98159369512522,5.348962602691532,14.119349684423765,1
2023-01-07 13:00:00,769.3034158192943,415.3837667628929,243.8402474562311,12.437486715061699,49.25124655026485,26.722835922860316,0
2023-01-07 14:00:00,682.0110139716639,387.27192378480925,402.2827273838577,9.457483172931518,33.0510081804193,15.755189064802375,0
2023-01-07 15:00:00,828.9139334051474,351.2023888639118,326.517145083529,6.303866146229165,40.823021310325316,26.998840193359456,0
2023-01-07 16:00:00,660.1441380192715,332.97318224129106,315.2246100840072,7.593687267332438,99.78485195589413,15.878738056067434,0
2023-01-07 17:00:00,802.2705936169094,395.0845188390473,247.12426648532843,8.620373033657408,77.51346991962201,8.186825416421406,0
2023-01-07 18:00:00,881.4431154176111,400.5633226481963,331.1671150337414,9.087613307776236,87.7407955988225,20.705868130767353,0
2023-01-07 19:00:00,665.0174845034958,318.2643134616325,294.17143267733354,6.20076268490842,36.857456424561406,23.40541963591922,0
2023-01-07 20:00:00,851.691836452726,363.5837219456547,310.7084470565875,6.771619163749015,23.95604400061768,14.810736571928967,0
2023-01-07 21:00:00,766.8625847970609,353.0948548812459,251.1689842068222,4.69413087525408,76.79904683224461,27.9253689670486,1
2023-01-07 22:00:00,836.2127374348884,366.5961081594498,308.01344287087886,10.079524579209563,80.75760942571127,26.84297694226256,0
2023-01-07 23:00:00,929.0834598102327,344.1903705549289,278.80832308967587,7.316763066459368,54.98984459741876,19.116210321656688,0
2023-01-08 00:00:00,706.3209094739583,385.25364579768524,261.7194421484906,8.932643298366584,89.59415146473043,21.59235655629769,0
2023-01-08 01:00:00,692.9790419594323,343.0390876567633,336.7053167903624,10.844517017152654,96.73252567953257,20.077819172070907,0
2023-01-08 02:00:00,622.6058618241976,331.6456967691247,223.11460957349988,8.439740284747892,47.10206784313101,23.27826373394938,0
2023-01-08 03:00:00,682.53837811131,327.9511508125976,328.2388132157075,7.774059048101864,22.26666677807322,24.25661039020961,0
2023-01-08 04:00:00,759.4019823974145,309.8927491605796,334.2243066776498,8.38784295376787,51.711310705131375,11.717605965730103,0
2023-01-08 05:00:00,762.1241055928833,393.7158758702947,256.01781622243794,8.126387207700454,98.95332236756367,28.38482138852183,0
2023-01-08 06:00:00,757.1608684046902,325.1831560994747,258.98357694337665,10.49232999575589,29.292685968307996,25.93546627718879,0
2023-01-08 07:00:00,827.1426828719423,376.41389842138256,288.84871593667987,8.62167679507758,61.7599323732801,14.769347299810887,0
2023-01-08 08:00:00,758.3510944493462,373.36629201874416,314.101810523111,6.911197960842175,69.39836640699471,27.260464109503406,0
2023-01-08 09:00:00,891.5320329203761,372.05291307306277,292.3572504092887,10.0956981137795,21.3928794345277,29.554760504793798,2
2023-01-08 10:00:00,734.3733781810014,364.4624689528955,321.67812300959395,10.460968712716705,58.845912282216574,11.425423608039258,0
2023-01-08 11:00:00,1066.0914079723968,340.1224715533557,388.14898262686995,5.323338746359073,31.450700596911542,23.436765244854534,0
2023-01-08 12:00:00,799.8738155477578,390.6144782808624,274.6141615425143,11.06556776953621,85.42096090867422,24.594476575735374,0
2023-01-08 13:00:00,621.4047450907863,397.30319190432795,214.24100146482897,8.729423546416971,71.47535707060442,21.824486210335653,0
2023-01-08 14:00:00,663.5588397696552,286.71357535865906,341.29617915153267,8.566539900293197,82.62664274789908,25.85177970632489,0
2023-01-08 15:00:00,840.3301059225067,352.47507891515227,384.16572879637647,10.01324926319303,19.968239459195537,20.997505082754955,0
2023-01-08 16:00:00,737.472930543693,365.4115892650619,319.6384181525562,6.866047217991443,3.457470568556764,22.473604936089274,0
2023-01-08 17:00:00,794.2063325253675,380.5005241347181,245.6125662323166,9.908329028381848,85.05256848098749,10.499510137524942,0
2023-01-08 18:00:00,794.2264533764745,374.9293259488147,293.80538183823995,7.24644906052429,38.675420041642994,16.715922542491505,0
2023-01-08 19:00:00,714.754021629022,338.2653962606489,244.07382578941838,5.050098640579323,17.972241191214867,26.32689025342943,0
2023-01-08 20:00:00,681.3920155422331,335.9065730882877,332.1427746981474,6.004487441786131,9.18953652673049,16.519472007085465,0
2023-01-08 21:00:00,564.7330174639526,362.1755939329252,232.43547986507826,9.134043665806454,51.65008060570913,19.71735778159806,0
2023-01-08 22:00:00,697.8452851225929,410.74609424404025,284.99356065859,6.109063320010684,15.012795261194578,14.353811685295732,0
2023-01-08 23:00:00,810.5314337749996,438.1537212524041,249.78310868530468,11.220152246379298,56.66920244412567,16.679616427411023,0
2023-01-09 00:00:00,774.5799915413944,398.55463257931535,306.34123425674807,10.378566906879286,72.73065425127446,21.69185789872143,0
2023-01-09 01:00:00,616.2675802003572,388.9265106917776,281.6829161431121,10.66687833206593,53.50581715162521,19.30629542808287,0
2023-01-09 02:00:00,771.7371451663748,378.54335864181706,308.8381051625132,8.249557159354824,90.3699782688481,10.908995858261463,1
2023-01-09 03:00:00,789.0905018470428,389.86608444975224,301.1175277483183,8.515723234589919,15.55696243356378,16.220472875934412,0
2023-01-09 04:00:00,636.947780686784,348.59437405391554,250.66704861379446,5.612576291511445,49.3953473250499,26.966902125266024,0
2023-01-09 05:00:00,781.0444371827783,357.27807706921885,331.3438531764511,9.991567020314982,16.319045938663223,25.348485141125085,0
2023-01-09 06:00:00,754.6017305485221,421.0358027001428,297.56171740784424,8.75966691007417,87.59019264465465,20.159972553482735,0
2023-01-09 07:00:00,610.9897450202901,378.63616990613156,250.57354960670497,9.13461125058452,93.22392763511381,21.68027537995725,0
2023-01-09 08:00:00,841.801899939973,454.0879477084179,412.04632781028965,11.376623622905765,39.99958816428478,16.7676357993817,0
2023-01-09 09:00:00,817.9892068047516,353.39897549503564,323.82150833585627,6.78807403210498,30.574825784867464,26.928143710104017,0
2023-01-09 10:00:00,854.473610482545,350.0113790063534,292.3369723300347,7.747716900245363,27.931609542924875,18.686666727915306,0
2023-01-09 11:00:00,890.7603183710359,407.9614327199031,370.76022633509115,8.653341843084336,85.97273459907343,13.842422640195696,0
2023-01-09 12:00:00,658.278453438956,350.23071120082466,392.09078046933035,6.129129189082587,68.24419246266451,11.490530828748808,0
2023-01-09 13:00:00,652.5837604506406,360.1545131774077,292.73252888430574,7.62480235744632,88.05930546538343,11.293552124206125,0
2023-01-09 14:00:00,810.188463881735,333.75188060772734,317.3698743217381,8.985899620933939,11.751682948378306,16.036374204416465,0
2023-01-09 15:00:00,776.6785246411473,373.20191929428404,250.59985909985295,7.3491574572543374,47.602792786407,28.235103110154242,0
2023-01-09 16:00:00,797.8249498614044,371.2842872735708,292.6403624615994,10.617978819458225,67.61790944650959,33.36754883332013,0
2023-01-09 17:00:00,1130.2965852214754,316.2515830591067,290.0468723120065,4.978150876366012,89.7090760752795,25.34332008934792,2
2023-01-09 18:00:00,811.7097269098581,367.6427700101775,309.2413516810827,10.245542480466684,38.20192139129887,11.284291941473679,0
2023-01-09 19:00:00,871.8755759839852,386.298535104845,316.6380239318505,9.32237094963201,31.309007271027788,14.424752129857907,0
2023-01-09 20:00:00,859.3958875700217,302.46595060926325,327.991422441403,6.862342824886818,91.29657091858458,14.451614369751105,1
2023-01-09 21:00:00,821.0801915380788,335.09027892129166,311.88213281499793,6.151182863540004,4.753326983016248,18.569159616169284,1
2023-01-09 22:00:00,688.2045098702363,347.7065279560981,239.46286866854177,3.8394347655150964,47.95954898555801,15.794470582460667,0
2023-01-09 23:00:00,802.4352444057997,306.63024423918887,253.07664471294575,6.409649975172332,45.86265606065831,23.114432532422914,0
2023-01-10 00:00:00,659.057288059651,386.0337124957633,272.67961902681634,10.094353310005994,14.605641389081214,18.572642114743083,0
2023-01-10 01:00:00,719.2621245279184,339.84011343396725,285.88797040383855,7.887828547442651,39.49501111813781,24.37395046198469,0
2023-01-10 02:00:00,727.7330024788926,371.0526345915336,352.5387145236057,10.325961760783683,72.25997399834834,22.976453810531858,0
2023-01-10 03:00:00,729.1139392673094,397.16095696687194,241.85305065735434,6.7602578587508955,36.686844455425394,26.553604848768888,1
